id,creation_time,property1,property2,property3,property4,property5,failed,time_of_death,details,type,origin_id,network_id,contents
8517,2019-10-10 22:21:43.996572,dark,tree,,,,f,,{},info,543,45,4
8518,2019-10-10 22:21:44.218056,red,lip,,,,f,,{},info,544,96,7
8533,2019-10-10 22:21:51.132474,yellow,stick,,,,f,,{},info,538,23,3
8520,2019-10-10 22:21:45.557573,sunny,path,,,,f,,{},info,541,9,1
8614,2019-10-10 22:23:32.386851,green,rectangle,,,,f,,{},info,546,36,3
8535,2019-10-10 22:21:51.387212,red,berry,,,,f,,{},info,545,14,5
8590,2019-10-10 22:22:28.188415,,attentioncheck,,,,f,,{},info,541,9,5
8643,2019-10-10 22:24:31.269139,yellow,balloon,,,,f,,{},info,547,54,3
8631,2019-10-10 22:24:06.865625,slippery,balloon,,,,f,,{},info,547,54,4
8638,2019-10-10 22:24:23.833735,green,elbow,,,,f,,{},info,547,54,2
8634,2019-10-10 22:24:14.43183,purple,shoe,,,,f,,{},info,547,54,3
8650,2019-10-10 22:24:43.993904,chief,dog,,,,f,,{},info,549,80,3
8680,2019-10-10 22:26:04.420734,,,,,,f,,{},info,95,95,"{{giant,puzzle,a},{dirty,mama,a},{dirty,plate,a},{wet,chimney,a},{hot,guy,a},{pink,cart,a},{furry,arm,an},{brown,mud,NA},{upstairs,snack,a},{yellow,dot,a},{green,dish,a},{purple,chalk,NA},{slim,tunnel,a},{sunny,walk,a},{green,popsicle,a},{silky,body,a},{slippery,honey,NA},{green,moon,a},{round,egg,an},{wet,barrette,a}}"
8685,2019-10-10 22:26:19.651973,wet,chimney,,,,f,,{},info,550,95,4
8686,2019-10-10 22:26:22.109847,gold,glass,,,,f,,{},info,548,19,1
8687,2019-10-10 22:26:23.029368,hot,guy,,,,f,,{},info,550,95,3
8689,2019-10-10 22:26:26.795929,pink,cart,,,,f,,{},info,550,95,2
8404,2019-10-10 22:20:14.826026,square,flower,,,,f,,{},info,531,15,2
5883,2019-10-10 21:48:36.502426,orange,sunglass,,,,f,,{},info,407,30,2
5898,2019-10-10 21:48:44.528318,,,,,,f,,{},info,77,77,"{{purple,top,a},{purple,card,a},{orange,baby,a},{yellow,guy,a},{hot,tree,a},{red,mat,a},{red,pea,a},{light,jacket,a},{blind,mommy,a},{tan,car,a},{yellow,butterfly,a},{orange,tricycle,a},{yellow,star,a},{pink,princess,a},{downtown,street,a},{hot,dough,NA},{red,box,a},{brown,bird,a},{pink,tulip,a},{red,nest,a}}"
5907,2019-10-10 21:48:47.970596,dark,mouse,,,,f,,{},info,414,44,3
5934,2019-10-10 21:49:01.508868,,,,,,f,,{},info,72,72,"{{round,gift,a},{square,eye,an},{brown,belt,a},{dirty,boy,a},{dark,bear,a},{giant,lid,a},{dark,rock,a},{rocky,truck,a},{green,stroller,a},{purple,train,a},{orange,guy,a},{yellow,wagon,a},{flat,stitch,a},{wet,crust,NA},{wet,battery,a},{blond,horse,a},{plastic,taste,a},{fuzzy,hair,a},{hot,peach,a},{brown,path,a}}"
8405,2019-10-10 22:20:16.781861,,attentioncheck,,,,f,,{},info,534,71,5
5936,2019-10-10 21:49:03.012537,green,tube,,,,f,,{},info,413,49,5
5954,2019-10-10 21:49:11.766512,pink,scarf,,,,f,,{},info,409,52,3
5871,2019-10-10 21:48:30.393675,yellow,cross,,,,t,2019-10-10 21:49:16.206202,{},info,408,110,3
5965,2019-10-10 21:49:17.371793,wet,book,,,,f,,{},info,410,84,2
8418,2019-10-10 22:20:29.495618,green,eye,,,,f,,{},info,536,75,3
5969,2019-10-10 21:49:18.889013,orange,bird,,,,f,,{},info,417,52,2
5973,2019-10-10 21:49:20.847931,dirty,boy,,,,f,,{},info,416,72,3
8500,2019-10-10 22:21:37.651527,pink,kitty,,,,f,,{},info,541,9,1
5979,2019-10-10 21:49:23.517515,green,puppy,,,,f,,{},info,417,52,1
8433,2019-10-10 22:20:45.693952,yellow,pin,,,,f,,{},info,537,27,3
5984,2019-10-10 21:49:25.057878,green,shovel,,,,f,,{},info,413,49,3
8435,2019-10-10 22:20:47.239196,,,,,,f,,{},info,92,92,"{{green,cinnamon,NA},{purple,juice,NA},{furry,bear,a},{purple,plant,a},{red,duck,a},{wet,curtain,a},{wet,finger,a},{dark,leg,a},{sweet,marshmallow,a},{round,bird,a},{dirty,car,a},{silver,bean,a},{wet,pee,NA},{dirty,suit,a},{dead,wire,a},{hot,water,NA},{purple,horn,a},{wet,bird,a},{pink,head,a},{red,girl,a}}"
5990,2019-10-10 21:49:27.367726,dirty,honey,,,,f,,{},info,414,44,1
5991,2019-10-10 21:49:27.60952,bottom,bunk,,,,f,,{},info,413,49,4
5994,2019-10-10 21:49:29.522142,red,tractor,,,,f,,{},info,414,44,3
8444,2019-10-10 22:20:55.105279,wet,mouth,,,,f,,{},info,537,27,6
6010,2019-10-10 21:49:34.318675,red,plant,,,,f,,{},info,417,52,1
6019,2019-10-10 21:49:39.669614,round,clock,,,,f,,{},info,417,52,4
6025,2019-10-10 21:49:44.924126,blind,mommy,,,,f,,{},info,415,77,3
8449,2019-10-10 22:20:59.903527,furry,bear,,,,f,,{},info,539,92,6
6031,2019-10-10 21:49:46.452282,pink,scarf,,,,f,,{},info,417,52,4
6046,2019-10-10 21:49:53.446901,orange,guy,,,,f,,{},info,416,72,1
8523,2019-10-10 22:21:47.319155,red,sand,,,,f,,{},info,543,45,2
6047,2019-10-10 21:49:54.042851,yellow,butterfly,,,,f,,{},info,415,77,3
8450,2019-10-10 22:21:00.020552,purple,ball,,,,f,,{},info,538,23,3
6056,2019-10-10 21:49:57.494409,green,nose,,,,f,,{},info,417,52,1
6065,2019-10-10 21:50:01.266317,slippery,slide,,,,f,,{},info,421,59,3
6073,2019-10-10 21:50:04.137182,purple,triangle,,,,f,,{},info,417,52,1
8458,2019-10-10 22:21:08.815,wet,curtain,,,,f,,{},info,539,92,2
6076,2019-10-10 21:50:06.302658,dirty,bib,,,,f,,{},info,417,52,7
6078,2019-10-10 21:50:06.911317,wet,crust,,,,f,,{},info,416,72,2
8552,2019-10-10 22:22:03.494502,dead,wire,,,,f,,{},info,542,92,2
6087,2019-10-10 21:50:10.19598,green,watch,,,,f,,{},info,422,21,2
8470,2019-10-10 22:21:21.205699,round,bird,,,,f,,{},info,539,92,3
6092,2019-10-10 21:50:12.59723,pink,block,,,,f,,{},info,421,59,2
6097,2019-10-10 21:50:15.228229,red,pea,,,,f,,{},info,423,77,2
8536,2019-10-10 22:21:51.776996,dirty,car,,,,f,,{},info,542,92,5
6105,2019-10-10 21:50:20.041327,hot,dough,,,,f,,{},info,415,77,3
8473,2019-10-10 22:21:23.515987,dirty,car,,,,f,,{},info,539,92,5
6107,2019-10-10 21:50:20.887413,orange,candy,,,,f,,{},info,420,16,3
8474,2019-10-10 22:21:23.99111,,,,,,f,,{},info,92,92,"{{green,cinnamon,NA},{purple,juice,NA},{furry,bear,a},{purple,plant,a},{red,duck,a},{wet,curtain,a},{wet,finger,a},{dark,leg,a},{sweet,marshmallow,a},{round,bird,a},{dirty,car,a},{silver,bean,a},{wet,pee,NA},{dirty,suit,a},{dead,wire,a},{hot,water,NA},{purple,horn,a},{wet,bird,a},{pink,head,a},{red,girl,a}}"
8476,2019-10-10 22:21:24.999477,brown,cake,,,,f,,{},info,541,9,4
8482,2019-10-10 22:21:28.996238,blonde,lady,,,,f,,{},info,540,69,3
8497,2019-10-10 22:21:35.984983,,,,,,f,,{},info,96,96,"{{red,lip,a},{silky,blanket,a},{soapy,floor,a},{thick,branch,a},{sandy,pocket,a},{wooden,leg,a},{purple,bear,a},{purple,dinosaur,a},{orange,bag,a},{brown,closet,a},{giant,movie,a},{rubber,chicken,a},{red,bite,a},{grey,hair,a},{olive,oil,NA},{blind,mom,a},{orange,pear,a},{concrete,feather,a},{purple,pillow,a},{dirty,straw,a}}"
8544,2019-10-10 22:21:56.537761,green,leave,,,,f,,{},info,540,69,3
8545,2019-10-10 22:21:57.195637,bald,baby,,,,f,,{},info,543,45,5
8576,2019-10-10 22:22:20.199704,sweet,strawberry,,,,f,,{},info,545,14,6
8547,2019-10-10 22:21:58.597377,soapy,floor,,,,f,,{},info,544,96,2
8639,2019-10-10 22:24:26.146583,wet,ball,,,,f,,{},info,547,54,3
8581,2019-10-10 22:22:22.430335,orange,sun,,,,f,,{},info,545,14,5
8618,2019-10-10 22:23:45.659995,,,,,,f,,{},info,54,54,"{{green,cactus,a},{gold,top,a},{top,step,a},{red,crayon,a},{yellow,hair,a},{silky,spider,a},{slippery,balloon,a},{orange,foot,a},{purple,goldfish,a},{purple,shoe,a},{juicy,finger,a},{hot,stove,a},{sweaty,foot,a},{green,elbow,an},{wet,ball,a},{wooden,train,a},{yellow,balloon,a},{dirty,kitchen,a},{solid,line,a},{pink,muffin,a}}"
8723,2019-10-10 22:27:07.819513,,,,,,f,,{},info,68,68,"{{dead,bone,a},{orange,tiger,a},{yellow,card,a},{stormy,day,a},{green,telephone,a},{green,shoe,a},{bright,moonlight,NA},{red,bridge,a},{giant,cat,a},{hot,oven,an},{yellow,cupcake,a},{hot,tea,NA},{slippery,leg,a},{pink,ear,an},{giant,book,a},{green,sock,a},{red,pillow,a},{flat,cup,a},{wooden,hand,a},{red,grain,NA}}"
8713,2019-10-10 22:26:58.538652,hot,paper,,,,f,,{},info,552,42,3
8737,2019-10-10 22:27:16.641293,brown,sky,,,,f,,{},info,552,42,1
8742,2019-10-10 22:27:20.302529,stormy,day,,,,f,,{},info,553,68,3
8751,2019-10-10 22:27:25.845956,green,shoe,,,,f,,{},info,553,68,2
5942,2019-10-10 21:49:05.698237,purple,picture,,,,f,,{},info,413,49,6
5949,2019-10-10 21:49:09.182428,mechanic,shoe,,,,f,,{},info,413,49,2
5977,2019-10-10 21:49:21.422168,,attentioncheck,,,,f,,{},info,410,84,5
8407,2019-10-10 22:20:18.058876,light,color,,,,f,,{},info,536,75,2
6017,2019-10-10 21:49:39.223657,rocky,truck,,,,f,,{},info,416,72,2
6020,2019-10-10 21:49:41.384598,dirty,dog,,,,f,,{},info,409,52,5
6028,2019-10-10 21:49:45.39481,green,game,,,,f,,{},info,413,49,2
8411,2019-10-10 22:20:22.186619,giant,seal,,,,f,,{},info,531,15,3
6029,2019-10-10 21:49:45.882821,green,stroller,,,,f,,{},info,416,72,3
6034,2019-10-10 21:49:49.119737,purple,jacket,,,,f,,{},info,420,16,3
6040,2019-10-10 21:49:51.854814,,,,,,f,,{},info,21,21,"{{purple,fish,a},{blond,girl,a},{green,triceratops,a},{green,watch,a},{red,cherry,a},{outside,window,a},{ivory,elephant,an},{red,flavor,a},{stormy,night,a},{fat,cookie,a},{red,stick,a},{yellow,line,a},{red,broccoli,NA},{orange,monkey,a},{purple,horse,a},{purple,grape,a},{pink,diamond,a},{green,head,a},{muddy,foot,a},{purple,cow,a}}"
8554,2019-10-10 22:22:03.99696,thick,branch,,,,f,,{},info,544,96,3
6067,2019-10-10 21:50:01.680618,red,bell,,,,f,,{},info,420,16,3
8421,2019-10-10 22:20:32.768625,purple,penny,,,,f,,{},info,531,15,2
6072,2019-10-10 21:50:04.122151,yellow,guy,,,,f,,{},info,423,77,1
6077,2019-10-10 21:50:06.70735,purple,gas,,,,f,,{},info,418,100,1
6079,2019-10-10 21:50:07.690206,hot,tree,,,,f,,{},info,423,77,1
8422,2019-10-10 22:20:34.260455,sweaty,sock,,,,f,,{},info,536,75,3
6084,2019-10-10 21:50:09.320177,marine,tank,,,,f,,{},info,421,59,2
6088,2019-10-10 21:50:10.278708,wet,battery,,,,f,,{},info,416,72,2
8847,2019-10-10 22:28:55.858592,furry,bear,,,,f,,{},info,558,92,6
6091,2019-10-10 21:50:12.582259,silver,dollar,,,,f,,{},info,419,18,2
8443,2019-10-10 22:20:54.440649,orange,hand,,,,f,,{},info,536,75,1
6093,2019-10-10 21:50:13.81027,blond,horse,,,,f,,{},info,416,72,3
6094,2019-10-10 21:50:14.135042,downtown,street,,,,f,,{},info,415,77,4
8559,2019-10-10 22:22:09.273652,orange,finger,,,,f,,{},info,543,45,1
6095,2019-10-10 21:50:14.707928,red,cherry,,,,f,,{},info,422,21,6
8453,2019-10-10 22:21:03.370574,purple,plant,,,,f,,{},info,539,92,3
6098,2019-10-10 21:50:15.992415,hot,wood,,,,f,,{},info,419,18,3
6111,2019-10-10 21:50:22.223407,blind,mommy,,,,f,,{},info,423,77,2
6118,2019-10-10 21:50:24.928952,hot,penguin,,,,f,,{},info,420,16,1
8477,2019-10-10 22:21:26.202479,rubber,duck,,,,f,,{},info,540,69,3
6119,2019-10-10 21:50:26.35497,ivory,elephant,,,,f,,{},info,422,21,2
6122,2019-10-10 21:50:27.256675,yellow,butterfly,,,,f,,{},info,423,77,4
8750,2019-10-10 22:27:25.172447,red,mine,,,,f,,{},info,552,42,3
6126,2019-10-10 21:50:28.421125,fuzzy,brown,,,,f,,{},info,420,16,3
8485,2019-10-10 22:21:31.227931,yellow,lid,,,,f,,{},info,538,23,3
6127,2019-10-10 21:50:29.510935,brown,path,,,,f,,{},info,416,72,3
6129,2019-10-10 21:50:30.477267,red,flavor,,,,f,,{},info,422,21,2
8599,2019-10-10 22:22:43.089775,yellow,airplane,,,,f,,{},info,545,14,2
6146,2019-10-10 21:50:38.138536,fat,cookie,,,,f,,{},info,422,21,3
8502,2019-10-10 22:21:38.364975,yellow,glass,,,,f,,{},info,543,45,4
6160,2019-10-10 21:50:43.883115,juicy,onion,,,,f,,{},info,420,16,5
6183,2019-10-10 21:50:50.910819,green,vegetable,,,,f,,{},info,425,91,4
6189,2019-10-10 21:50:52.613102,red,leg,,,,f,,{},info,427,10,6
8509,2019-10-10 22:21:41.011527,red,bow,,,,f,,{},info,541,9,5
6192,2019-10-10 21:50:53.285045,furry,duck,,,,f,,{},info,425,91,1
8513,2019-10-10 22:21:43.027328,red,truck,,,,f,,{},info,538,23,5
8610,2019-10-10 22:23:20.976654,gold,shoe,,,,f,,{},info,546,36,3
8514,2019-10-10 22:21:43.296725,red,rectangle,,,,f,,{},info,545,14,2
8521,2019-10-10 22:21:45.755134,green,squirrel,,,,f,,{},info,545,14,1
8531,2019-10-10 22:21:50.868261,silky,blanket,,,,f,,{},info,544,96,5
8625,2019-10-10 22:23:56.576979,top,step,,,,f,,{},info,547,54,3
8538,2019-10-10 22:21:53.512717,green,cheese,,,,f,,{},info,540,69,2
8550,2019-10-10 22:22:00.985336,dirty,suit,,,,f,,{},info,542,92,4
8778,2019-10-10 22:27:50.442098,red,pillow,,,,f,,{},info,553,68,2
8626,2019-10-10 22:23:57.431119,top,row,,,,f,,{},info,546,36,2
8649,2019-10-10 22:24:43.177704,green,ear,,,,f,,{},info,548,19,2
8678,2019-10-10 22:25:54.420821,sunny,sun,,,,f,,{},info,548,19,7
8779,2019-10-10 22:27:51.582981,dark,tree,,,,f,,{},info,554,45,4
8745,2019-10-10 22:27:22.307198,sunny,walk,,,,f,,{},info,550,95,4
8748,2019-10-10 22:27:24.483683,green,popsicle,,,,f,,{},info,550,95,3
8855,2019-10-10 22:29:02.242845,hot,noodle,,,,f,,{},info,556,1,5
8780,2019-10-10 22:27:53.308039,flat,cup,,,,f,,{},info,553,68,1
8835,2019-10-10 22:28:42.759053,,,,,,f,,{},info,92,92,"{{green,cinnamon,NA},{purple,juice,NA},{furry,bear,a},{purple,plant,a},{red,duck,a},{wet,curtain,a},{wet,finger,a},{dark,leg,a},{sweet,marshmallow,a},{round,bird,a},{dirty,car,a},{silver,bean,a},{wet,pee,NA},{dirty,suit,a},{dead,wire,a},{hot,water,NA},{purple,horn,a},{wet,bird,a},{pink,head,a},{red,girl,a}}"
8866,2019-10-10 22:29:12.055276,fat,girl,,,,f,,{},info,557,25,3
8860,2019-10-10 22:29:07.975406,red,shoe,,,,f,,{},info,559,56,5
8870,2019-10-10 22:29:15.396498,yellow,necklace,,,,f,,{},info,559,56,3
8873,2019-10-10 22:29:18.980418,green,grasshopper,,,,f,,{},info,556,1,7
8886,2019-10-10 22:29:27.902231,purple,car,,,,f,,{},info,559,56,2
8900,2019-10-10 22:29:38.358123,purple,spaghetti,,,,f,,{},info,560,103,1
8907,2019-10-10 22:29:45.72844,dead,wire,,,,f,,{},info,558,92,7
8912,2019-10-10 22:29:52.007729,green,star,,,,f,,{},info,559,56,5
8913,2019-10-10 22:29:52.107547,purple,horn,,,,f,,{},info,558,92,3
8932,2019-10-10 22:30:43.028004,,,,,,f,,{},info,83,83,"{{purple,frog,a},{bright,site,a},{yellow,diamond,a},{purple,turtle,a},{sweet,peach,a},{purple,garage,a},{pink,purse,a},{fuzzy,light,a},{bright,fruit,NA},{orange,carrot,a},{yellow,piece,a},{orange,tea,NA},{yellow,cement,NA},{silver,rocket,a},{giant,piece,a},{fuzzy,bear,a},{red,head,a},{green,pipe,a},{red,wheel,a},{green,swing,a}}"
8917,2019-10-10 22:29:56.220983,plastic,kitchen,,,,f,,{},info,559,56,3
5835,2019-10-10 21:48:17.676328,oval,circle,,,,t,2019-10-10 21:49:16.277573,{},info,408,110,3
5827,2019-10-10 21:48:14.600183,fuzzy,peach,,,,t,2019-10-10 21:49:16.294959,{},info,408,110,3
5822,2019-10-10 21:48:11.461109,orange,frog,,,,t,2019-10-10 21:49:16.314207,{},info,408,110,3
5817,2019-10-10 21:48:07.05047,wooden,stick,,,,t,2019-10-10 21:49:16.333167,{},info,408,110,5
8591,2019-10-10 22:22:28.991783,purple,dinosaur,,,,f,,{},info,544,96,1
8409,2019-10-10 22:20:20.739731,giant,lady,,,,f,,{},info,537,27,2
8410,2019-10-10 22:20:21.060645,purple,wind,,,,f,,{},info,536,75,1
8426,2019-10-10 22:20:37.63298,purple,bucket,,,,f,,{},info,537,27,2
8596,2019-10-10 22:22:36.365964,dark,bed,,,,f,,{},info,545,14,4
8427,2019-10-10 22:20:38.114758,hot,slide,,,,f,,{},info,536,75,3
8434,2019-10-10 22:20:46.886975,fuzzy,bed,,,,f,,{},info,536,75,2
8436,2019-10-10 22:20:47.31305,purple,row,,,,f,,{},info,538,23,3
8597,2019-10-10 22:22:38.550174,fat,weight,,,,f,,{},info,545,14,3
8438,2019-10-10 22:20:50.673378,yellow,tail,,,,f,,{},info,536,75,3
8440,2019-10-10 22:20:51.816083,yellow,juice,,,,f,,{},info,538,23,2
8671,2019-10-10 22:25:32.408544,red,dinner,,,,f,,{},info,548,19,1
8441,2019-10-10 22:20:52.065651,green,cinnamon,,,,f,,{},info,539,92,1
8605,2019-10-10 22:23:04.859405,wet,hair,,,,f,,{},info,546,36,3
8448,2019-10-10 22:20:58.837137,red,boy,,,,f,,{},info,536,75,1
8454,2019-10-10 22:21:04.086787,yellow,table,,,,f,,{},info,538,23,2
8459,2019-10-10 22:21:11.852649,wet,finger,,,,f,,{},info,539,92,5
8615,2019-10-10 22:23:35.139983,brown,egg,,,,f,,{},info,546,36,4
8462,2019-10-10 22:21:14.242118,naked,phone,,,,f,,{},info,540,69,3
8468,2019-10-10 22:21:20.559706,dark,chocolate,,,,f,,{},info,541,9,4
8475,2019-10-10 22:21:24.818558,,,,,,f,,{},info,45,45,"{{orange,arm,an},{hot,cookie,a},{yellow,glass,NA},{plastic,child,a},{dark,tree,a},{red,sand,NA},{purple,belly,a},{wet,foot,a},{bald,baby,a},{round,edge,an},{yellow,scarf,a},{round,cracker,a},{orange,finger,a},{gold,reindeer,a},{red,light,a},{wooden,wood,NA},{silky,fur,NA},{brown,orange,an},{hot,carrot,a},{orange,tree,a}}"
8676,2019-10-10 22:25:43.674052,,attentioncheck,,,,f,,{},info,549,80,5
8498,2019-10-10 22:21:36.818824,dead,wire,,,,f,,{},info,539,92,3
8540,2019-10-10 22:21:54.084007,,attentioncheck,,,,f,,{},info,538,23,5
8624,2019-10-10 22:23:54.385429,hot,turtle,,,,f,,{},info,546,36,1
8546,2019-10-10 22:21:58.325624,wet,pee,,,,f,,{},info,542,92,7
8553,2019-10-10 22:22:03.817772,yellow,scarf,,,,f,,{},info,543,45,3
8628,2019-10-10 22:23:59.491885,,attentioncheck,,,,f,,{},info,546,36,5
8561,2019-10-10 22:22:10.571209,green,rain,,,,f,,{},info,545,14,1
8563,2019-10-10 22:22:11.683784,gold,reindeer,,,,f,,{},info,543,45,1
8564,2019-10-10 22:22:13.098658,pink,head,,,,f,,{},info,542,92,3
8644,2019-10-10 22:24:33.650422,dirty,kitchen,,,,f,,{},info,547,54,4
8567,2019-10-10 22:22:15.208687,red,girl,,,,f,,{},info,542,92,4
8573,2019-10-10 22:22:17.597142,orange,hippo,,,,f,,{},info,541,9,1
8648,2019-10-10 22:24:41.807067,,attentioncheck,,,,f,,{},info,547,54,5
8575,2019-10-10 22:22:19.165166,green,carrot,,,,f,,{},info,541,9,1
8577,2019-10-10 22:22:20.388518,green,field,,,,f,,{},info,540,69,3
8799,2019-10-10 22:28:11.879962,red,shoe,,,,f,,{},info,555,56,3
8587,2019-10-10 22:22:25.727401,brown,orange,,,,f,,{},info,543,45,1
8681,2019-10-10 22:26:08.259234,giant,puzzle,,,,f,,{},info,550,95,3
8654,2019-10-10 22:24:55.609532,bright,day,,,,f,,{},info,548,19,4
8661,2019-10-10 22:25:11.111158,green,scooter,,,,f,,{},info,548,19,3
8763,2019-10-10 22:27:34.551022,hot,oven,,,,f,,{},info,553,68,4
8663,2019-10-10 22:25:15.167726,pink,floor,,,,f,,{},info,549,80,2
8682,2019-10-10 22:26:08.434769,red,cape,,,,f,,{},info,548,19,3
8664,2019-10-10 22:25:17.691982,pink,paint,,,,f,,{},info,549,80,3
8665,2019-10-10 22:25:21.39019,wet,report,,,,f,,{},info,548,19,2
8666,2019-10-10 22:25:21.814565,crispy,bagel,,,,f,,{},info,549,80,3
8690,2019-10-10 22:26:27.769397,yellow,spot,,,,f,,{},info,548,19,3
8669,2019-10-10 22:25:27.6102,pink,dragon,,,,f,,{},info,549,80,1
8670,2019-10-10 22:25:30.35711,giant,shoe,,,,f,,{},info,549,80,2
8776,2019-10-10 22:27:48.889607,green,sock,,,,f,,{},info,553,68,2
8692,2019-10-10 22:26:33.676805,green,egg,,,,f,,{},info,551,107,2
8695,2019-10-10 22:26:37.681984,,,,,,f,,{},info,42,42,"{{red,cabin,a},{pink,tutu,a},{silver,box,a},{orange,picture,a},{dark,alley,an},{yellow,page,a},{dark,hay,NA},{hot,paper,a},{soapy,bubble,a},{hot,night,a},{upstairs,cup,a},{square,piece,a},{hot,muffin,a},{colored,ear,an},{brown,sky,a},{hot,nose,a},{round,circle,a},{brown,top,a},{red,mine,a},{purple,spoon,a}}"
8752,2019-10-10 22:27:26.87054,purple,spoon,,,,f,,{},info,552,42,3
8815,2019-10-10 22:28:27.010387,red,road,,,,f,,{},info,557,25,2
8762,2019-10-10 22:27:34.426765,green,moon,,,,f,,{},info,550,95,1
8782,2019-10-10 22:27:55.929616,purple,belly,,,,f,,{},info,554,45,1
8802,2019-10-10 22:28:13.430569,flat,nose,,,,f,,{},info,555,56,3
8787,2019-10-10 22:28:01.239935,bald,baby,,,,f,,{},info,554,45,3
8788,2019-10-10 22:28:02.066358,,attentioncheck,,,,f,,{},info,553,68,5
8832,2019-10-10 22:28:40.106291,hot,mud,,,,f,,{},info,555,56,3
8813,2019-10-10 22:28:25.067437,wooden,wood,,,,f,,{},info,554,45,7
8828,2019-10-10 22:28:37.051999,plastic,kitchen,,,,f,,{},info,555,56,2
8818,2019-10-10 22:28:28.95749,hot,door,,,,f,,{},info,556,1,2
8837,2019-10-10 22:28:43.41455,,attentioncheck,,,,f,,{},info,555,56,5
8846,2019-10-10 22:28:53.182761,purple,juice,,,,f,,{},info,558,92,3
8848,2019-10-10 22:28:56.548084,red,child,,,,f,,{},info,559,56,1
8861,2019-10-10 22:29:08.572827,,,,,,f,,{},info,103,103,"{{upstairs,bed,a},{red,person,a},{green,turtle,a},{orange,lip,a},{pink,dot,a},{green,cookie,a},{green,broccoli,NA},{purple,spaghetti,NA},{hot,pizza,a},{thick,cub,a},{yellow,barrel,a},{dirty,girl,a},{buttered,broccoli,NA},{purple,lollipop,a},{hot,frog,a},{pink,cookie,a},{bearded,son,a},{salty,chip,a},{red,grape,a},{pink,sticker,a}}"
8851,2019-10-10 22:28:59.088388,tin,box,,,,f,,{},info,557,25,5
5988,2019-10-10 21:49:26.975714,bright,yellow,,,,f,,{},info,417,52,4
6001,2019-10-10 21:49:31.704681,pink,hat,,,,f,,{},info,413,49,3
6004,2019-10-10 21:49:32.6261,dark,rock,,,,f,,{},info,416,72,3
6032,2019-10-10 21:49:47.211301,,attentioncheck,,,,f,,{},info,413,49,5
8412,2019-10-10 22:20:23.672995,pink,heart,,,,f,,{},info,537,27,6
6041,2019-10-10 21:49:51.960073,pink,tray,,,,f,,{},info,420,16,2
6049,2019-10-10 21:49:55.115252,dirty,leave,,,,f,,{},info,418,100,1
9384,2019-10-10 22:39:52.182717,orange,hippo,,,,f,,{},info,582,9,1
6059,2019-10-10 21:49:59.384606,yellow,bib,,,,f,,{},info,420,16,3
8526,2019-10-10 22:21:48.045855,yellow,ring,,,,f,,{},info,540,69,3
6066,2019-10-10 21:50:01.477645,pink,yogurt,,,,f,,{},info,417,52,5
6089,2019-10-10 21:50:11.613344,red,mat,,,,f,,{},info,423,77,3
9329,2019-10-10 22:38:49.301212,hot,cake,,,,f,,{},info,583,1,2
6099,2019-10-10 21:50:16.581211,flat,floor,,,,f,,{},info,420,16,6
6125,2019-10-10 21:50:28.198619,,,,,,f,,{},info,83,83,"{{purple,frog,a},{bright,site,a},{yellow,diamond,a},{purple,turtle,a},{sweet,peach,a},{purple,garage,a},{pink,purse,a},{fuzzy,light,a},{bright,fruit,NA},{orange,carrot,a},{yellow,piece,a},{orange,tea,NA},{yellow,cement,NA},{silver,rocket,a},{giant,piece,a},{fuzzy,bear,a},{red,head,a},{green,pipe,a},{red,wheel,a},{green,swing,a}}"
8542,2019-10-10 22:21:54.926468,silver,bean,,,,f,,{},info,542,92,2
6132,2019-10-10 21:50:31.247373,green,water,,,,f,,{},info,420,16,2
8602,2019-10-10 22:22:52.848838,,,,,,f,,{},info,36,36,"{{dirty,pillow,a},{purple,bud,a},{wet,hair,a},{bright,engine,an},{red,square,a},{green,goldfish,a},{hot,gun,a},{gold,shoe,a},{red,balloon,a},{hot,day,a},{yellow,pond,a},{green,rectangle,a},{brown,egg,an},{puffy,cheek,a},{wet,bucket,a},{wet,table,a},{grey,dog,a},{giant,body,a},{hot,turtle,a},{top,row,a}}"
6150,2019-10-10 21:50:39.464955,purple,hat,,,,f,,{},info,419,18,3
6170,2019-10-10 21:50:47.124832,,,,,,f,,{},info,10,10,"{{pink,sweet,a},{red,leg,a},{purple,sweater,a},{yellow,footprint,a},{light,car,a},{pink,rattle,a},{round,cookie,a},{pink,snail,a},{red,bear,a},{purple,window,a},{hot,engine,an},{yellow,duck,a},{red,park,a},{mechanic,shop,a},{red,fish,a},{orange,heart,a},{dark,floor,a},{dark,night,a},{yellow,sailboat,a},{yellow,sunset,a}}"
6174,2019-10-10 21:50:48.358755,fat,finger,,,,f,,{},info,418,100,3
6178,2019-10-10 21:50:49.614109,green,person,,,,f,,{},info,420,16,1
8623,2019-10-10 22:23:52.030944,gold,top,,,,f,,{},info,547,54,3
6185,2019-10-10 21:50:51.086009,green,triceratops,,,,f,,{},info,426,21,6
6203,2019-10-10 21:50:56.639103,round,cookie,,,,f,,{},info,427,10,4
6205,2019-10-10 21:50:57.020884,pink,snail,,,,f,,{},info,427,10,4
8633,2019-10-10 22:24:12.089718,purple,goldfish,,,,f,,{},info,547,54,1
6232,2019-10-10 21:51:06.222757,hot,toast,,,,f,,{},info,418,100,5
